id,token,entity
D0109,sasaran,
D0109,yang,
D0109,berbeda,
D0109,ucap,
D0109,Yogi,PER
D0109,Yogi,PER
D0109,mengatakan,
D0109,pelaku,
D0109,yang,
D0109,berboncengan,
D0109,berusaha,
D0109,kabur,
D0109,dan,LAW
D0109,melawan,
D0109,petugas,
D0109,saat,
D0109,hendak,
D0109,ditangkap,
D0109,Polisi,LOC
D0109,kemudian,
D0109,menembak,
D0109,kaki,
D0109,kedua,
D0109,pelaku,
D0109,Keduanya,
D0109,kemudian,
D0109,berhasil,
D0109,ditangkap,
D0109,Polisi,LOC
D0109,berhasil,
D0109,mengamankan,
D0109,tiga,LOC
D0109,motor,NOR
D0109,hasil,
D0109,curian,
D0109,seusai,
D0109,mengamankan,
D0109,kedua,
D0109,pelaku,
D0109,Polisi,LOC
D0109,bakal,
D0109,melakukan,
D0109,pengembangan,
D0109,terhadap,
D0109,aksi,
D0109,kriminalitas,
D0109,yang,
D0109,dilakukan,
D0109,kedua,
D0109,residivis,
D0109,tersebut,
D0109,Kita,
D0109,akan,
D0109,adakan,
D0109,pengembangan,
D0109,karena,
D0109,kemungkinan,
D0109,adanya,
D0109,TKP,
D0109,lain,
D0109,jelas,
D0109,Yogi,PER
D0109,Kedua,
D0109,pelaku,
D0109,ditetapkan,
D0109,tersangka,
D0109,diancam,
D0109,Pasal,LAW
D0109,363,
D0109,Kitab,
D0109,UndangUndang,
D0109,Hukum,LOC
D0109,Pidana,
D0109,KUHP,
D0109,Sementara,
D0109,korbannya,
D0109,ada,
D0109,tiga,LOC
D0109,orang,
D0109,yang,
D0109,melapor,
D0109,Jadi,
D0109,TKPnya,
D0109,berbedabeda,
D0109,tandas,
D0109,Yogi,PER
D0109,Rita,PER
D0109,Marlina,
D0109,22,
D0109,mahasiswi,
D0109,asal,
D0109,Lombok,
D0109,Timur,NOR
D0109,korban,PER
D0109,pencurian,CRIMETYPE
D0109,sempat,
D0109,melaporkan,
D0109,kehilangan,
D0109,motor,NOR
D0109,di,
D0109,Jalan,LOC
D0109,Bung,PER
D0109,Karno,
D0109,Mataram,GPE
D0109,Rita,PER
D0109,saat,
D0109,itu,
D0109,memarkir,
D0109,motornya,
D0109,di,
D0109,depan,LOC
D0109,kafe,
D0109,Saat,
D0109,mau,
D0109,pulang,
D0109,kaget,
D0109,sepeda,
D0109,motor,NOR
D0109,sudah,
D0109,tidak,
D0109,ada,
D0109,dan,LAW
D0109,kemudian,
D0109,saya,
D0109,melapor,
D0109,ke,
D0109,Polresta,LOC
D0109,Mataram,GPE
D0109,ucapnya,
D0110,Dinas,
D0110,Pendidikan,LOC
D0110,Kabupaten,GPE
D0110,Sukabumi,GPE
D0110,belum,
D0110,memberikan,
D0110,sanksi,
D0110,kepada,
D0110,oknum,
D0110,kepala,
D0110,sekolah,LOC
D0110,kepsek,
D0110,pelaku,
D0110,cabul,
D0110,terhadap,
D0110,10,LAW
D0110,orang,
D0110,siswinya,
D0110,Mereka,
D0110,masih,
D0110,menunggu,
D0110,hasil,
D0110,penyelidikan,
D0110,dari,
D0110,kepolisian,
D0110,Hal,
D0110,itu,
D0110,diungkap,
D0110,Kepala,
D0110,Dinas,
D0110,Pendidikan,LOC
D0110,Kabupaten,GPE
D0110,Sukabumi,GPE
D0110,Eka,PER
D0110,Nandang,
D0110,Nugraha,
D0110,kepada,
D0110,detikJabar,
D0110,Jumat,DAT
D0110,2322024,
D0110,Eka,PER
D0110,mengaku,
D0110,geram,
D0110,dengan,
D0110,aksi,
D0110,amoral,
D0110,oknum,
D0110,tersebut,
D0110,Apa,
D0110,yang,
D0110,dilakukan,
D0110,oknum,
D0110,kepala,
D0110,sekolah,LOC
D0110,tersebut,
D0110,merupakan,
D0110,perbuatan,
D0110,yang,
D0110,tidak,
D0110,bisa,
D0110,ditolerir,
D0110,Hal,
D0110,itu,
D0110,juga,
D0110,telah,
D0110,mencoreng,
D0110,dunia,LAW
D0110,pendidikan,LOC
D0110,Kabupaten,GPE
D0110,Sukabumi,GPE
D0110,kata,
D0110,Eka,PER
D0110,SCROLL,
D0110,TO,
D0110,CONTINUE,
D0110,WITH,
D0110,CONTENT,
D0110,Eka,PER
D0110,kemudian,
D0110,menunjukkan,
D0110,surat,EVIDENCE
D0110,yang,
D0110,dilayangkan,
D0110,pihaknya,
D0110,ke,
D0110,Kepala,
D0110,Badan,
D0110,Kepegawaian,
D0110,dan,LAW
D0110,Pengembangan,
D0110,Sumber,
D0110,Daya,
D0110,Manusia,
D0110,BKPSDM,
D0110,Dalam,LAW
D0110,isi,
D0110,surat,EVIDENCE
D0110,itu,
D0110,diketahui,
D0110,oknum,
D0110,kepsek,
D0110,inisial,
D0110,E,PER
D0110,itu,
D0110,dicopot,
D0110,dari,
D0110,jabatannya,
D0110,dan,LAW
D0110,untuk,
D0110,mengisi,
D0110,kekosongan,
D0110,akan,
D0110,diganti,
D0110,oleh,
D0110,pelaksana,NOR
D0110,tugas,
D0110,Plt,
D0110,Ya,
D0110,kita,
D0110,sudah,
D0110,mengganti,
D0110,kepala,
D0110,sekolahnya,
D0110,sekarang,
D0110,Plt,
D0110,seorang,
D0110,guru,NOR
D0110,yang,
D0110,perempuan,
D0110,sudah,
D0110,ada,
D0110,pengganti,
D0110,imbuh,
D0110,Eka,PER
D0110,Untuk,
D0110,sanksi,
D0110,ditegaskan,
D0110,Eka,PER
D0110,pihaknya,
D0110,akan,
D0110,terlebih,
D0110,dahulu,
D0110,menunggu,
D0110,hasil,
D0110,pemeriksan,
D0110,dari,
D0110,Aparat,
D0110,Penegak,
D0110,Hukum,LOC
D0110,APH,
D0110,Kalau,
D0110,sanksinya,
D0110,itu,
D0110,kita,
D0110,menunggu,
D0110,dari,
D0110,APH,
D0110,hasil,
D0110,dari,
D0110,kepolisiannya,
D0110,kita,
D0110,tidak,
D0110,bisa,
D0110,dulu,
D0110,menjatuhkan,
D0110,sanksi,
D0110,sebelum,
D0110,hasil,
D0110,apakah,
D0110,ya,
D0110,tidaknya,
D0110,bagaimana,
D0110,nanti,
D0110,dari,
D0110,hasil,
D0110,pemeriksaan,
D0110,kepolisian,
D0110,ujar,
D0110,Eka,PER
D0110,Untuk,
D0110,anakanak,
D0110,yang,
D0110,menjadi,
D0110,korban,PER
D0110,Eka,PER
D0110,akan,
D0110,berkoordinasi,
D0110,dengan,
D0110,DP3A,
D0110,untuk,
D0110,penanganan,
D0110,dan,LAW
D0110,pemulihan,
D0110,psikologis,
D0110,mereka,
D0110,Kami,GPE
D0110,akan,
D0110,berkoordinasi,
D0110,dengan,
D0110,DP3A,
D0110,untuk,
D0110,pelajar,
D0110,yang,
D0110,diduga,
D0110,mengalami,
D0110,pencabulan,CRIMETYPE
D0110,dari,
D0110,pelaku,
D0110,Untuk,
D0110,kegiatan,
D0110,belajar,
D0110,mengajar,
D0110,di,
D0110,sekolah,LOC
D0110,tersebut,
D0110,sampai,
D0110,hari,PER
D0110,ini,LOC
D0110,masih,
D0110,berjalan,
D0110,seperti,
D0110,biasa,
D0110,tegasnya,
D0110,Diberitakan,
D0110,sebelumnya,
D0110,seorang,
D0110,Kepala,
D0110,Sekolah,LOC
D0110,Kepsek,
D0110,SD,
D0110,di,
D0110,Kabupaten,GPE
D0110,Sukabumi,GPE
D0110,ditangkap,
D0110,polisi,LOC
D0110,setelah,
D0110,melakukan,
D0110,perbuatan,
D0110,mesum,
D0110,kepada,
D0110,10,LAW
D0110,siswinya,
D0110,Horornya,
D0110,aksi,
D0110,bejat,
D0110,itu,
D0110,dilakukan,
D0110,di,
D0110,dalam,LAW
D0110,ruang,
D0110,kelas,
D0110,Kapolres,PER
D0110,Sukabumi,GPE
D0110,AKBP,
D0110,Tony,PER
D0110,Prasetyo,
D0110,mengatakan,
D0110,para,
D0110,korban,PER
D0110,membuat,
D0110,laporan,LAW
D0110,pada,
D0110,Februari,DAT
D0110,2024,
D0110,perbuatan,
D0110,pelaku,
D0110,dilakukan,
D0110,sejak,
D0110,Januari,DAT
D0110,2023,
D0110,silam,
D0110,Diketahui,
D0110,pelaku,
D0110,berusia,
D0110,53,
D0110,tahun,LAW
D0110,dan,LAW
D0110,berstatus,
D0110,sebagai,
D0110,ASN,PER
D0110,Kita,
D0110,telah,
D0110,menangani,
D0110,dugaan,
D0110,tidak,
D0110,pidana,
D0110,pencabulan,CRIMETYPE
D0110,anak,PER
D0110,di,
D0110,bawah,
D0110,umur,
D0110,laporan,LAW
D0110,polisi,LOC
D0110,pada,
D0110,7,LAW
D0110,Februari,DAT
D0110,2024,
D0110,Kita,
D0110,lakukan,
D0110,penyelidikan,
D0110,secara,
D0110,maraton,
D0110,akhirnya,
D0110,diperoleh,
D0110,data,
D0110,korban,PER
D0110,sebanyak,
D0110,10,LAW
D0110,orang,
D0110,kata,
D0110,Tony,PER
D0110,kepada,
D0110,detikJabar,
D0110,Kamis,DAT
D0110,2222024,
D0110,Sesuai,
D0110,aturan,
D0110,penanganan,
D0110,kasus,
D0110,kriminalitas,
D0110,yang,
D0110,berkaitan,
D0110,dengan,
D0110,korban,PER
D0110,anak,PER
D0110,Tony,PER
D0110,tidak,
D0110,menyebutkan,
D0110,secara,
D0110,detil,
D0110,lokasi,
D0110,kecamatan,GPE
D0110,dan,LAW
D0110,sekolah,LOC
D0110,dasar,
D0110,tempat,
D0110,peristiwa,
D0110,itu,
D0110,berlangsung,
D0110,Karena,
D0110,sensitif,
D0110,kami,GPE
D0110,tidak,
D0110,bisa,
D0110,menyampaikan,
D0110,lokasi,
D0110,kecamatan,GPE
D0110,dan,LAW
D0110,SD,
D0110,nya,
D0110,kejadian,
D0110,ini,LOC
D0110,adalah,
D0110,pencabulan,CRIMETYPE
D0110,yang,
D0110,dilakukan,
D0110,oleh,
D0110,kepala,
D0110,sekolah,LOC
D0110,kepada,
D0110,muridnya,
D0110,bahwa,
D0110,terkait,
D0110,kejadian,
D0110,ini,LOC
D0110,ada,
D0110,10,LAW
D0110,anak,PER
D0110,korban,PER
D0110,yang,
D0110,ratarata,
D0110,usianya,
D0110,antara,NOR
D0110,10,LAW
D0110,sampai,
D0110,12,LAW
D0110,tahun,LAW
D0110,ujar,
D0110,Tony,PER
D0110,Kejadian,
D0110,itu,
D0110,terungkap,
D0110,setelah,
D0110,orang,
D0110,tua,
D0110,salah,
D0110,satu,LOC
D0110,korban,PER
D0110,melaporkan,
D0110,peristiwa,
D0110,yang,
D0110,menimpa,
D0110,salah,
D0110,satu,LOC
D0110,putrinya,
D0110,ia,PER
D0110,mengadukan,
D0110,peristiwa,
D0110,itu,
D0110,terjadi,
D0110,sejak,
D0110,tahun,LAW
D0110,2023,
D0110,silam,
D0111,Seorang,
D0111,Kepala,
D0111,Sekolah,LOC
D0111,Kepsek,
D0111,SD,
D0111,di,
D0111,Kabupaten,GPE
D0111,Sukabumi,GPE
D0111,ditangkap,
D0111,polisi,LOC
D0111,setelah,
D0111,melakukan,
D0111,perbuatan,
D0111,mesum,
D0111,kepada,
D0111,10,LAW
D0111,siswinya,
D0111,Horornya,
D0111,aksi,
D0111,bejat,
D0111,itu,
D0111,dilakukan,
D0111,di,
D0111,dalam,LAW
D0111,ruang,
D0111,kelas,
D0111,Kapolres,PER
D0111,Sukabumi,GPE
D0111,AKBP,
D0111,Tony,PER
D0111,Prasetyo,
D0111,mengatakan,
D0111,para,
D0111,korban,PER
D0111,membuat,
D0111,laporan,LAW
D0111,pada,
D0111,Februari,DAT
D0111,2024,
D0111,perbuatan,
D0111,pelaku,
D0111,dilakukan,
D0111,sejak,
D0111,Januari,DAT
D0111,2023,
D0111,silam,
D0111,Diketahui,
D0111,pelaku,
D0111,berusia,
D0111,53,
D0111,tahun,LAW
D0111,dan,LAW
D0111,berstatus,
D0111,sebagai,
D0111,ASN,PER
D0111,Kita,
D0111,telah,
D0111,menangani,
D0111,dugaan,
D0111,tidak,
D0111,pidana,
D0111,pencabulan,CRIMETYPE
D0111,anak,PER
D0111,di,
D0111,bawah,
D0111,umur,
D0111,laporan,LAW
D0111,polisi,LOC
D0111,pada,
D0111,7,LAW
D0111,Februari,DAT
D0111,2024,
D0111,Kita,
D0111,lakukan,
D0111,penyelidikan,
D0111,secara,
D0111,maraton,
D0111,akhirnya,
D0111,diperoleh,
D0111,data,
D0111,korban,PER
D0111,sebanyak,
D0111,10,LAW
D0111,orang,
D0111,kata,
D0111,Tony,PER
D0111,kepada,
D0111,detikJabar,
D0111,Kamis,DAT
D0111,2222024,
D0111,SCROLL,
D0111,TO,
D0111,CONTINUE,
D0111,WITH,
D0111,CONTENT,
D0111,Sesuai,
D0111,aturan,
D0111,penanganan,
D0111,kasus,
D0111,kriminalitas,
D0111,yang,
D0111,berkaitan,
D0111,dengan,
D0111,korban,PER
D0111,anak,PER
D0111,Tony,PER
D0111,tidak,
D0111,menyebutkan,
D0111,secara,
D0111,detil,
D0111,lokasi,
D0111,kecamatan,GPE
D0111,dan,LAW
D0111,sekolah,LOC
D0111,dasar,
D0111,tempat,
D0111,peristiwa,
D0111,itu,
D0111,berlangsung,
D0111,Karena,
D0111,sensitif,
D0111,kami,GPE
D0111,tidak,
D0111,bisa,
D0111,menyampaikan,
D0111,lokasi,
D0111,kecamatan,GPE
D0111,dan,LAW
D0111,SD,
D0111,nya,
D0111,kejadian,
D0111,ini,LOC
D0111,adalah,
D0111,pencabulan,CRIMETYPE
D0111,yang,
D0111,dilakukan,
D0111,oleh,
D0111,kepala,
D0111,sekolah,LOC
D0111,kepada,
D0111,muridnya,
D0111,bahwa,
D0111,terkait,
D0111,kejadian,
D0111,ini,LOC
D0111,ada,
D0111,10,LAW
D0111,anak,PER
D0111,korban,PER
D0111,yang,
D0111,ratarata,
D0111,usianya,
D0111,antara,NOR
D0111,10,LAW
D0111,sampai,
D0111,12,LAW
D0111,tahun,LAW
D0111,ujar,
D0111,Tony,PER
D0111,Kejadian,
D0111,itu,
D0111,terungkap,
D0111,setelah,
D0111,orang,
D0111,tua,
D0111,salah,
D0111,satu,LOC
D0111,korban,PER
D0111,melaporkan,
D0111,peristiwa,
D0111,yang,
D0111,menimpa,
D0111,salah,
D0111,satu,LOC
D0111,putrinya,
D0111,ia,PER
D0111,mengadukan,
D0111,peristiwa,
D0111,itu,
D0111,terjadi,
D0111,sejak,
D0111,tahun,LAW
D0111,2023,
D0111,silam,
D0111,Yang,
D0111,bersangkutan,
D0111,tersangka,
D0111,ini,LOC
D0111,berstatus,
D0111,sebagai,
D0111,ASN,PER
D0111,usia,
D0111,53,
D0111,tahun,LAW
D0111,dan,LAW
D0111,menjabat,
D0111,sebagai,
D0111,kepala,
D0111,sekolah,LOC
D0111,Kejadian,
D0111,ini,LOC
D0111,dari,
D0111,Januari,DAT
D0111,2023,
D0111,sampai,
D0111,Februari,DAT
D0111,2024,
D0111,Terungkap,
D0111,setelah,
D0111,orang,
D0111,tua,
D0111,korban,PER
D0111,melapor,
D0111,ungkap,
D0111,Tony,PER
D0111,Apa,
D0111,yang,
D0111,dilakukan,
D0111,kepala,
D0111,sekolah,LOC
D0111,ini,LOC
D0111,dengan,
D0111,cara,
D0111,memeluk,
D0111,kemudian,
D0111,mencium,
D0111,dan,LAW
D0111,meraba,
D0111,bagian,
D0111,vital,
D0111,sensitif,
D0111,Ratarata,
D0111,perbuatan,
D0111,itu,
D0111,dilakukan,
D0111,pada,
D0111,jam,
D0111,sekolah,LOC
D0111,saat,
D0111,istirahat,
D0111,tambah,
D0111,Tony,PER
D0111,Perbuatan,
D0111,itu,
D0111,dijelaskan,
D0111,Tony,PER
D0111,dilakukan,
D0111,tanpa,
D0111,ancaman,
D0111,hingga,
D0111,kini,
D0111,menurut,
D0111,Tony,PER
D0111,Unit,NOR
D0111,Perlindungan,
D0111,Perempuan,
D0111,dan,LAW
D0111,Anak,PER
D0111,PPA,
D0111,Satreskrim,
D0111,Polres,LOC
D0111,Sukabumi,GPE
D0111,masih,
D0111,melakukan,
D0111,pendalaman,
D0111,terkait,
D0111,apakah,
D0111,ada,
D0111,unsur,
D0111,yang,
D0111,dilakukan,
D0111,pelaku,
D0111,kepada,
D0111,korban,PER
D0111,Tidak,
D0111,ada,
D0111,ancaman,
D0111,kepada,
D0111,korban,PER
D0111,sementara,
D0111,masih,
D0111,kami,GPE
D0111,dalami,
D0111,lebih,
D0111,lanjut,
D0111,caranya,
D0111,dia,
D0111,untuk,
D0111,melakukan,
D0111,apakah,
D0111,dengan,
D0111,imingiming,
D0111,atau,LAW
D0111,ada,
D0111,paksaan,
D0111,ini,LOC
D0111,masih,
D0111,proses,
D0111,lebih,
D0111,lanjut,
D0111,jelasnya,
D0111,Akibat,
D0111,perbuatannya,
D0111,pelaku,
D0111,dijerat,
D0111,pasal,LAW
D0111,82,
D0111,UU,
D0111,Perlindungan,
D0111,Anak,PER
D0111,dengan,
D0111,ancaman,
D0111,pidana,
D0111,5,LAW
D0111,hingga,
D0111,15,LAW
D0111,tahun,LAW
D0111,Ancaman,
D0111,pidana,
D0111,paling,
D0111,singkat,
D0111,5,LAW
D0111,tahun,LAW
D0111,dan,LAW
D0111,paling,
D0111,lama,
D0111,15,LAW
D0111,tahun,LAW
D0111,penjara,LAW
D0111,tersangka,
D0111,ini,LOC
D0111,statusnya,
D0111,sudah,
D0111,berkeluarga,
D0111,Untuk,
D0111,korban,PER
D0111,kami,GPE
D0111,sudah,
D0111,berkoordinasi,
D0111,dengan,
D0111,dinas,
D0111,terkait,
D0111,untuk,
D0111,menangani,
D0111,pascatrauma,
D0111,pungkas,
D0111,Tony,PER
D0112,Peredaran,
D0112,minuman,
D0112,keras,
D0112,miras,NOR
D0112,ilegal,
D0112,di,
D0112,wilayah,GPE
D0112,Kota,GPE
D0112,Cimahi,LOC
D0112,cukup,
D0112,sulit,
D0112,diberantas,
D0112,Penjualnya,
D0112,selalu,
D0112,bermunculan,
D0112,meskipun,
D0112,sudah,
D0112,ditindak,
D0112,polisi,LOC
D0112,dan,LAW
D0112,Satpol,
D0112,PP,PER
D0112,Terbaru,
D0112,Sat,NOR
D0112,Sabhara,
D0112,Polres,LOC
D0112,Cimahi,LOC
D0112,menggerebek,
D0112,sebuah,
D0112,warung,
D0112,yang,
D0112,menjual,
D0112,miras,NOR
D0112,di,
D0112,Jalan,LOC
D0112,Amir,
D0112,Machmud,
D0112,Kelurahan,GPE
D0112,Padasuka,
D0112,Kecamatan,GPE
D0112,Cimahi,LOC
D0112,Tengah,LOC
D0112,Kota,GPE
D0112,Cimahi,LOC
D0112,Rabu,DAT
D0112,3112024,
D0112,Penggerebekan,
D0112,pada,
D0112,Rabu,DAT
D0112,sekitar,
D0112,pukul,
D0112,0300,
D0112,WIB,
D0112,itu,
D0112,mengagetkan,
D0112,penjual,
D0112,dan,LAW
D0112,beberapa,
D0112,orang,
D0112,pembeli,
D0112,Mereka,
D0112,hanya,
D0112,bisa,
D0112,pasrah,
D0112,kala,
D0112,polisi,LOC
D0112,menyita,
D0112,barang,LAW
D0112,bukti,EVIDENCE
D0112,puluhan,
D0112,dus,
D0112,miras,NOR
D0112,SCROLL,
D0112,TO,
D0112,CONTINUE,
D0112,WITH,
D0112,CONTENT,
D0112,Kami,GPE
D0112,gerebek,
D0112,warung,
D0112,yang,
D0112,menjual,
D0112,miras,NOR
D0112,di,
D0112,wilayah,GPE
D0112,Kota,GPE
D0112,Cimahi,LOC
D0112,Kami,GPE
D0112,menyita,
D0112,709,
D0112,botol,
D0112,miras,NOR
D0112,berbagai,
D0112,merek,
D0112,yang,
D0112,dijual,
D0112,di,
D0112,warung,
D0112,tersebut,
D0112,kata,
D0112,Kasat,PER
D0112,Sabhara,
D0112,Polres,LOC
D0112,Cimahi,LOC
D0112,AKP,PER
D0112,Duddy,
D0112,Iskandar,
D0112,saat,
D0112,dikonfirmasi,
D0112,Modus,
D0112,penjualan,
D0112,miras,NOR
D0112,ilegal,
D0112,itu,
D0112,memanfaatkan,
D0112,media,
D0112,sosial,
D0112,dan,LAW
D0112,penjualan,
D0112,online,
D0112,Hal,
D0112,itu,
D0112,dilakukan,
D0112,untuk,
D0112,menghindari,
D0112,kecurigaan,
D0112,polisi,LOC
D0112,dan,LAW
D0112,pemerintah,
D0112,Memang,
D0112,modus,
D0112,utamanya,
D0112,secara,
D0112,online,
D0112,jadi,
D0112,disamarkan,
D0112,seperti,
D0112,itu,
D0112,Tapi,
D0112,tetap,
D0112,ada,
D0112,juga,
D0112,yang,
D0112,datang,
D0112,langsung,
D0112,atau,LAW
D0112,penjualan,
D0112,offline,
D0112,katanya,
D0112,Pemilik,
D0112,warung,
D0112,itu,
D0112,kemudian,
D0112,diperiksa,
D0112,dan,LAW
D0112,bakal,
D0112,dijerat,
D0112,sanksi,
D0112,Tindak,LAW
D0112,Pidana,
D0112,Ringan,LAW
D0112,tipiring,
D0112,oleh,
D0112,Satpol,
D0112,PP,PER
D0112,Kota,GPE
D0112,Cimahi,LOC
D0112,Sementara,
D0112,para,
D0112,pembelinya,
D0112,juga,
D0112,diedukasi,
D0112,agar,
D0112,tidak,
D0112,mengonsumsi,
D0112,miras,NOR
D0112,Penjualnya,
D0112,dikenakan,
D0112,sanksi,
D0112,Tipiring,
D0112,nanti,
D0112,oleh,
D0112,Satpol,
D0112,PP,PER
D0112,yang,
D0112,mengeksekusi,
D0112,Kita,
D0112,edukasi,
D0112,masyarakat,
D0112,supaya,
D0112,tidak,
D0112,mengonsumsi,
D0112,miras,NOR
D0112,juga,
D0112,karena,
D0112,berpotensi,
D0112,menimbulkan,
D0112,kriminalitas,
D0112,tuturnya,
D0113,Kelompok,
D0113,kriminal,
D0113,bersenjata,NOR
D0113,KKB,NOR
D0113,di,
D0113,Kabupaten,GPE
D0113,Intan,
D0113,Jaya,LOC
D0113,Papua,GPE
D0113,Tengah,LOC
D0113,menyerang,
D0113,aparat,
D0113,hingga,
D0113,membuat,
D0113,anggota,LAW
D0113,Polri,NOR
D0113,bernama,
D0113,Bripda,
D0113,Alfandi,
D0113,gugur,
D0113,KKB,NOR
D0113,juga,
D0113,membakar,
D0113,rumah,LOC
D0113,dinas,
D0113,anggota,LAW
D0113,DPRD,
D0113,Intan,
D0113,Jaya,LOC
D0113,Aksi,
D0113,ini,LOC
D0113,berawal,
D0113,ketika,
D0113,KKB,NOR
D0113,menyerang,
D0113,Satgas,NOR
D0113,Damai,
D0113,Cartenz,
D0113,di,
D0113,Kampung,LOC
D0113,Bilogai,
D0113,Distrik,
D0113,Sugapa,
D0113,Intan,
D0113,Jaya,LOC
D0113,Jumat,DAT
D0113,191,
D0113,Seorang,
D0113,polisi,LOC
D0113,bernama,
D0113,Bripda,
D0113,Alfandi,
D0113,Steve,
D0113,Karamoy,
D0113,gugur,
D0113,1,LAW
D0113,personel,
D0113,Operasi,
D0113,Damai,
D0113,Cartenz,
D0113,terkena,
D0113,tembakan,
D0113,ujar,
D0113,Kasatgas,
D0113,Humas,
D0113,Damai,
D0113,Cartenz,
D0113,AKBP,
D0113,Bayu,PER
D0113,Suseno,
D0113,dalam,LAW
D0113,keterangannya,
D0113,Jumat,DAT
D0113,1912024,
D0113,SCROLL,
D0113,TO,
D0113,CONTINUE,
D0113,WITH,
D0113,CONTENT,
D0113,Bayu,PER
D0113,menuturkan,
D0113,aksi,
D0113,tersebut,
D0113,dilakukan,
D0113,oleh,
D0113,KKB,NOR
D0113,pimpinan,
D0113,Apen,
D0113,Kobogau,
D0113,Apen,
D0113,Kobogau,
D0113,merupakan,
D0113,Wakil,
D0113,Pangkodap,
D0113,VIII,
D0113,yang,
D0113,biasa,
D0113,beroperasi,
D0113,di,
D0113,wilayah,GPE
D0113,Intan,
D0113,Jaya,LOC
D0113,Aksi,
D0113,tersebut,
D0113,dilakukan,
D0113,di,
D0113,Kabupaten,GPE
D0113,Intan,
D0113,Jaya,LOC
D0113,pimpinan,
D0113,Apen,
D0113,Kobogau,
D0113,Wakil,
D0113,Pangkodap,
D0113,VIII,
D0113,jelasnya,
D0113,Dia,
D0113,mengungkap,
D0113,sebelum,
D0113,gugur,
D0113,anggota,LAW
D0113,polisi,LOC
D0113,tersebut,
D0113,sempat,
D0113,dilarikan,
D0113,ke,
D0113,puskesmas,NOR
D0113,untuk,
D0113,mendapatkan,
D0113,pertolongan,
D0113,pertama,
D0113,Sayangnya,
D0113,nyawa,
D0113,korban,PER
D0113,tidak,
D0113,dapat,
D0113,diselamatkan,
D0113,Namun,
D0113,oleh,
D0113,dokter,NOR
D0113,Piter,
D0113,bahwa,
D0113,personel,
D0113,tersebut,
D0113,dinyatakan,
D0113,gugur,
D0113,imbuhnya,
D0113,Setelah,
D0113,serangan,
D0113,tersebut,
D0113,KKB,NOR
D0113,kembali,
D0113,melakukan,
D0113,aksi,
D0113,kriminalnya,
D0113,Kali,
D0113,ini,LOC
D0113,KKB,NOR
D0113,membakar,
D0113,rumah,LOC
D0113,dinas,
D0113,anggota,LAW
D0113,DPRD,
D0113,Intan,
D0113,Jaya,LOC
D0113,hingga,
D0113,meneror,
D0113,warga,
D0113,sipil,
D0113,Aksi,
D0113,pembakaran,CRIMETYPE
D0113,tersebut,
D0113,dilakukan,
D0113,di,
D0113,Kampung,LOC
D0113,Mamba,
D0113,Distrik,
D0113,Sugapa,
D0113,Intan,
D0113,Jaya,LOC
D0113,Sabtu,DAT
D0113,201,
D0113,KKB,NOR
D0113,juga,
D0113,meneror,
D0113,warga,
D0113,sipil,
D0113,hingga,
D0113,membuat,
D0113,mereka,
D0113,ketakutan,
D0113,dan,LAW
D0113,mengungsi,
D0113,Aksi,
D0113,pembakaran,CRIMETYPE
D0113,rumah,LOC
D0113,dinas,
D0113,anggota,LAW
D0113,DPRD,
D0113,Kabupaten,GPE
D0113,Intan,
D0113,Jaya,LOC
D0113,ujar,
D0113,Dansatgas,
D0113,Yonif,
D0113,300TD,
D0113,Mayor,
D0113,Inf,
D0113,Dedy,PER
D0113,Pungky,
D0113,Irawanto,
D0113,dalam,LAW
D0113,keterangannya,
D0113,Sabtu,DAT
D0113,201,
D0113,malam,DAT
D0113,Dedy,PER
D0113,menuturkan,
D0113,aksi,
D0113,pembakaran,CRIMETYPE
D0113,dan,LAW
D0113,teror,
D0113,ini,LOC
D0113,membuat,
D0113,warga,
D0113,sipil,
D0113,menjadi,
D0113,ketakutan,
D0113,Warga,
D0113,sipil,
D0113,itu,
D0113,akhirnya,
D0113,diungsikan,
D0113,ke,
D0113,rumah,LOC
D0113,tokoh,
D0113,masyarakat,
D0113,yang,
D0113,berada,
D0113,di,
D0113,kampung,LOC
D0113,tersebut,
D0113,Mengungsikan,
D0113,warga,
D0113,di,
D0113,rumah,LOC
D0113,salah,
D0113,satu,LOC
D0113,tokoh,
D0113,masyarakat,
D0113,di,
D0113,Kampung,LOC
D0113,Mamba,
D0113,bebernya,
D0113,Dedy,PER
D0113,menegaskan,
D0113,aparat,
D0113,bakal,
D0113,menindak,
D0113,tegas,
D0113,KKB,NOR
D0113,yang,
D0113,terlibat,
D0113,dalam,LAW
D0113,rangkaian,
D0113,aksi,
D0113,kriminalitas,
D0113,ini,LOC
D0113,Dia,
D0113,menambahkan,
D0113,saat,
D0113,ini,LOC
D0113,aparat,
D0113,sedang,
D0113,menghalau,
D0113,KKB,NOR
D0113,tersebut,
D0113,agar,
D0113,tidak,
D0113,masuk,
D0113,ke,
D0113,Distrik,
D0113,Sugapa,
D0113,Tak,
D0113,mau,
D0113,tinggal,
D0113,diam,
D0113,Satgas,NOR
D0113,330,
D0113,Tri,PER
D0113,Dharma,NOR
D0113,segera,
D0113,melakukan,
D0113,penindakan,
D0113,untuk,
D0113,menghalau,
D0113,KKB,NOR
D0113,masuk,
D0113,lebih,
D0113,jauh,
D0113,ke,
D0113,jantun,
D0113,kota,GPE
D0113,Sugapa,
D0113,pungkasnya,
